"vessel_id","time_stamp","lon","lat"
"554","AR001","2017-05-19 16:03:28",-4.19026052795084,58.2426245801156
"555","AR001","2017-05-19 16:04:28",-4.18781783768776,58.2412011177362
"556","AR001","2017-05-19 16:05:28",-4.18539577711097,58.2397774180689
"557","AR001","2017-05-19 16:06:28",-4.18296399320814,58.238362745885
"558","AR001","2017-05-19 16:07:28",-4.18056134873054,58.2369477589526
"559","AR001","2017-05-19 16:08:28",-4.17821708254382,58.2355411718094
"560","AR001","2017-05-19 16:09:28",-4.17576492984225,58.2341624830692
"561","AR001","2017-05-19 16:10:28",-4.17332629094736,58.2327746413672
"562","AR001","2017-05-19 16:11:28",-4.17083906385813,58.2314051643543
"563","AR001","2017-05-19 16:12:28",-4.16835572837789,58.2300445866761
"564","AR001","2017-05-19 16:13:28",-4.16593638681621,58.2286564297544
"565","AR001","2017-05-19 16:14:28",-4.1634945174584,58.2272504678603
"566","AR001","2017-05-19 16:15:28",-4.16107127191147,58.225835308228
"567","AR001","2017-05-19 16:16:28",-4.15871172853474,58.2243835953257
"568","AR001","2017-05-19 16:17:28",-4.15626615856749,58.2229505834834
"569","AR001","2017-05-19 16:18:28",-4.15394581026912,58.2214355513741
"570","AR001","2017-05-19 16:19:28",-4.15157858871878,58.2199388655924
"571","AR001","2017-05-19 16:20:28",-4.14891868040052,58.2185974732781
"572","AR001","2017-05-19 16:21:28",-4.14624336736475,58.2172471821129
"573","AR001","2017-05-19 16:22:28",-4.14357930307692,58.2158697873913
"574","AR001","2017-05-19 16:23:28",-4.1409194245071,58.2145102656339
"575","AR001","2017-05-19 16:24:28",-4.13829263114911,58.2131144642538
"576","AR001","2017-05-19 16:25:28",-4.13564505248311,58.2117008294377
"577","AR001","2017-05-19 16:26:28",-4.13298294333901,58.2103052345675
"578","AR001","2017-05-19 16:27:28",-4.13030629077271,58.208873783631
"579","AR001","2017-05-19 16:28:28",-4.12760121604214,58.2074515109645
"580","AR001","2017-05-19 16:29:28",-4.12486601691411,58.2059845345746
"581","AR001","2017-05-19 16:30:28",-4.1221134652486,58.20449968792
"582","AR001","2017-05-19 16:31:28",-4.11932003447617,58.2030061586665
"583","AR001","2017-05-19 16:32:28",-4.11638508933505,58.2014958415767
"584","AR002","2017-05-20 08:06:35",-2.39639241663164,59.1014328889935
"585","AR002","2017-05-20 08:07:35",-2.3998148810131,59.1027868898021
"586","AR002","2017-05-20 08:08:35",-2.40310016910639,59.1041132263434
"587","AR002","2017-05-20 08:09:35",-2.40619526138941,59.1054475894969
"588","AR002","2017-05-20 08:10:35",-2.40921121029902,59.1067276333538
"589","AR002","2017-05-20 08:11:35",-2.4122272304747,59.1080165872689
"590","AR002","2017-05-20 08:12:35",-2.41551487463485,59.1092617899044
"591","AR002","2017-05-20 08:13:35",-2.4187727700454,59.1105247365763
"592","AR002","2017-05-20 08:14:35",-2.4219410958084,59.111832105274
"593","AR002","2017-05-20 08:15:35",-2.42506904886403,59.113166159009
"594","AR002","2017-05-20 08:16:35",-2.42798050653906,59.1146159317666
"595","AR002","2017-05-20 08:17:35",-2.43079337119068,59.1161280708443
"596","AR002","2017-05-20 08:18:35",-2.43361841243161,59.1176581624266
"597","AR002","2017-05-20 08:19:35",-2.43667454214471,59.1191712329351
"598","AR002","2017-05-20 08:20:35",-2.44000266779519,59.1208380753545
"599","AR002","2017-05-20 08:21:35",-2.4432816264492,59.1225405430472
"600","AR002","2017-05-20 08:22:35",-2.44659424422782,59.1242340893805
"601","AR002","2017-05-20 08:23:35",-2.44989656375094,59.1259364869075
"602","AR002","2017-05-20 08:24:35",-2.45331436752519,59.1276482660012
