"vessel_id","lat","lon","time","bearing","speed","gear","fish.val","fish.val.full","fish.event"
"22","id_Ben",37.0128526,-7.8563411,"2017-03-10 06:15:45",234,8.09935474395752,"pots","travel","travel","travel"
"23","id_Ben",37.0121563,-7.8575205,"2017-03-10 06:16:15",228,8.09935474395752,"pots","travel","travel","travel"
"24","id_Ben",37.0113971,-7.85857,"2017-03-10 06:16:45",223,8.09935474395752,"pots","travel","travel","travel"
"25","id_Ben",37.0105721,-7.859464,"2017-03-10 06:17:15",214,8.09935474395752,"pots","travel","travel","travel"
"26","id_Ben",37.0095685,-7.8602771,"2017-03-10 06:17:45",209,8.09935474395752,"pots","travel","travel","travel"
"27","id_Ben",37.0084701,-7.8606578,"2017-03-10 06:18:15",189,8.09935474395752,"pots","travel","travel","travel"
"28","id_Ben",37.007357,-7.860703,"2017-03-10 06:18:45",180,8.09935474395752,"pots","travel","travel","travel"
"29","id_Ben",37.006179,-7.8606856,"2017-03-10 06:19:15",176,8.09935474395752,"pots","travel","travel","travel"
"30","id_Ben",37.0050258,-7.8605988,"2017-03-10 06:19:45",178,8.09935474395752,"pots","travel","travel","travel"
"31","id_Ben",37.0038715,-7.8604716,"2017-03-10 06:20:15",173,8.09935474395752,"pots","travel","travel","travel"
"32","id_Ben",37.0028118,-7.8601511,"2017-03-10 06:20:45",158,8.09935474395752,"pots","travel","travel","travel"
"33","id_Ben",37.0017473,-7.8595405,"2017-03-10 06:21:15",149,8.09935474395752,"pots","travel","travel","travel"
"34","id_Ben",37.0008314,-7.8586721,"2017-03-10 06:21:45",138,8.09935474395752,"pots","travel","travel","travel"
"35","id_Ben",37.0001013,-7.8576928,"2017-03-10 06:22:15",130,8.09935474395752,"pots","travel","travel","travel"
"36","id_Ben",36.9993551,-7.8565426,"2017-03-10 06:22:45",127,8.09935474395752,"pots","travel","travel","travel"
"37","id_Ben",36.9986871,-7.8553878,"2017-03-10 06:23:15",129,8.09935474395752,"pots","travel","travel","travel"
"38","id_Ben",36.998061,-7.8543118,"2017-03-10 06:23:45",119,8.09935474395752,"pots","travel","travel","travel"
"39","id_Ben",36.9974085,-7.8531716,"2017-03-10 06:24:15",135,7.55939769744873,"pots","travel","travel","travel"
"40","id_Ben",36.9967766,-7.852577,"2017-03-10 06:24:36",158,7.55939769744873,"pots","travel","travel","travel"
"41","id_Ben",36.9957181,-7.8522206,"2017-03-10 06:25:06",171,7.55939769744873,"pots","travel","travel","travel"
"42","id_Ben",36.9946156,-7.8521631,"2017-03-10 06:25:36",184,8.09935474395752,"pots","travel","travel","travel"
"43","id_Ben",36.9934446,-7.8524605,"2017-03-10 06:26:06",195,8.09935474395752,"pots","travel","travel","travel"
"44","id_Ben",36.9924133,-7.8531043,"2017-03-10 06:26:36",213,8.09935474395752,"pots","travel","travel","travel"
"45","id_Ben",36.9914878,-7.8539305,"2017-03-10 06:27:06",203,8.09935474395752,"pots","travel","travel","travel"
"46","id_Ben",36.9903893,-7.8546568,"2017-03-10 06:27:36",208,8.09935474395752,"pots","travel","travel","travel"
"47","id_Ben",36.9894296,-7.855507,"2017-03-10 06:28:06",216,8.09935474395752,"pots","travel","travel","travel"
"48","id_Ben",36.988532,-7.856457,"2017-03-10 06:28:36",218,8.09935474395752,"pots","travel","travel","travel"
"49","id_Ben",36.987594,-7.8573056,"2017-03-10 06:29:07",216,8.09935474395752,"pots","travel","travel","travel"
"50","id_Ben",36.9866105,-7.8582041,"2017-03-10 06:29:38",216,8.09935474395752,"pots","travel","travel","travel"
"51","id_Ben",36.9856655,-7.8591421,"2017-03-10 06:30:08",216,8.09935474395752,"pots","travel","travel","travel"
"52","id_Ben",36.9847481,-7.8599451,"2017-03-10 06:30:38",216,8.09935474395752,"pots","travel","travel","travel"
"53","id_Ben",36.9837824,-7.8608618,"2017-03-10 06:31:08",218,8.09935474395752,"pots","travel","travel","travel"
"54","id_Ben",36.9828746,-7.8617758,"2017-03-10 06:31:38",220,8.09935474395752,"pots","travel","travel","travel"
"55","id_Ben",36.9820133,-7.8626955,"2017-03-10 06:32:08",220,8.09935474395752,"pots","travel","travel","travel"
"56","id_Ben",36.9810871,-7.8636911,"2017-03-10 06:32:38",219,8.09935474395752,"pots","travel","travel","travel"
"57","id_Ben",36.9802415,-7.8647241,"2017-03-10 06:33:08",227,8.09935474395752,"pots","travel","travel","travel"
"58","id_Ben",36.9794523,-7.865863,"2017-03-10 06:33:38",225,8.63931179046631,"pots","travel","travel","travel"
"59","id_Ben",36.9785893,-7.8668638,"2017-03-10 06:34:08",218,8.63931179046631,"pots","travel","travel","travel"
"60","id_Ala",37.0651765,-8.1098595,"2017-03-10 06:34:13",169,4.31965589523315,"dredge",NA,NA,NA
"61","id_Ala",37.065024,-8.1098593,"2017-03-10 06:34:21",189,4.85961294174194,"dredge",NA,NA,NA
"62","id_Ala",37.0648868,-8.1099231,"2017-03-10 06:34:28",218,4.31965589523315,"dredge",NA,NA,NA
"63","id_Ala",37.0648055,-8.1100448,"2017-03-10 06:34:34",245,4.31965589523315,"dredge",NA,NA,NA
"64","id_Ben",36.9775515,-7.867744,"2017-03-10 06:34:38",210,8.63931179046631,"pots","travel","travel","travel"
"65","id_Ala",37.0646938,-8.1104231,"2017-03-10 06:34:47",267,5.39956998825073,"dredge",NA,NA,NA
"66","id_Ala",37.0647156,-8.1110356,"2017-03-10 06:35:04",288,5.39956998825073,"dredge",NA,NA,NA
"67","id_Ben",36.976427,-7.8683798,"2017-03-10 06:35:08",198,8.63931179046631,"pots","travel","travel","travel"
"68","id_Ala",37.0649988,-8.1120925,"2017-03-10 06:35:34",285,5.93952703475952,"dredge",NA,NA,NA
"69","id_Ben",36.9752853,-7.8686343,"2017-03-10 06:35:38",180,8.09935474395752,"pots","travel","travel","travel"
"70","id_Ala",37.0652748,-8.1130418,"2017-03-10 06:36:04",278,5.93952703475952,"dredge",NA,NA,NA
"71","id_Ben",36.9741478,-7.8687375,"2017-03-10 06:36:08",182,7.01944065093994,"pots","travel","travel","travel"
"72","id_Ala",37.065348,-8.1134755,"2017-03-10 06:36:17",298,5.39956998825073,"dredge",NA,NA,NA
"73","id_Ala",37.0653678,-8.1135801,"2017-03-10 06:36:20",277,6.47948360443115,"dredge",NA,NA,NA
"74","id_Ben",36.9730833,-7.8687241,"2017-03-10 06:36:38",180,7.55939769744873,"pots","travel","travel","travel"
"75","id_Ala",37.0655966,-8.1145658,"2017-03-10 06:36:50",293,5.39956998825073,"dredge",NA,NA,NA
"76","id_Ben",36.9720033,-7.868696,"2017-03-10 06:37:08",181,8.09935474395752,"pots","travel","travel","travel"
"77","id_Ala",37.0658171,-8.1155956,"2017-03-10 06:37:20",286,5.93952703475952,"dredge",NA,NA,NA
"78","id_Ben",36.9708188,-7.8687106,"2017-03-10 06:37:38",182,8.09935474395752,"pots","travel","travel","travel"
"79","id_Ala",37.0659721,-8.1166006,"2017-03-10 06:37:50",284,5.93952703475952,"dredge",NA,NA,NA
"80","id_Ben",36.969667,-7.8687218,"2017-03-10 06:38:08",182,8.09935474395752,"pots","travel","travel","travel"
"81","id_Ala",37.066193,-8.117603,"2017-03-10 06:38:20",295,5.93952703475952,"dredge",NA,NA,NA
"82","id_Ben",36.9685421,-7.8688265,"2017-03-10 06:38:38",186,8.09935474395752,"pots","travel","travel","travel"
"83","id_Ala",37.0665018,-8.1186103,"2017-03-10 06:38:50",296,5.39956998825073,"dredge",NA,NA,NA
"84","id_Ben",36.9673456,-7.8690105,"2017-03-10 06:39:08",188,8.09935474395752,"pots","travel","travel","travel"
"85","id_Ala",37.0667831,-8.1195746,"2017-03-10 06:39:20",296,5.39956998825073,"dredge",NA,NA,NA
"86","id_Ben",36.9661683,-7.8691631,"2017-03-10 06:39:39",189,8.09935474395752,"pots","travel","travel","travel"
"87","id_Ala",37.0670311,-8.1206064,"2017-03-10 06:39:51",290,5.93952703475952,"dredge",NA,NA,NA
"88","id_Ben",36.9650081,-7.8693781,"2017-03-10 06:40:09",191,8.09935474395752,"pots","travel","travel","travel"
"89","id_Ala",37.06735,-8.121561,"2017-03-10 06:40:21",294,5.93952703475952,"dredge",NA,NA,NA
"90","id_Ben",36.963903,-7.8696413,"2017-03-10 06:40:39",192,8.09935474395752,"pots","travel","travel","travel"
"91","id_Ala",37.067647,-8.1226126,"2017-03-10 06:40:52",292,5.93952703475952,"dredge",NA,NA,NA
"92","id_Ben",36.9632873,-7.8697315,"2017-03-10 06:40:54",172,8.09935474395752,"pots","travel","travel","travel"
"93","id_Ben",36.9627755,-7.8695521,"2017-03-10 06:41:08",151,8.09935474395752,"pots","travel","travel","travel"
"94","id_Ben",36.962504,-7.8692961,"2017-03-10 06:41:17",131,7.55939769744873,"pots","travel","travel","travel"
"95","id_Ala",37.0679863,-8.1235195,"2017-03-10 06:41:22",299,6.47948360443115,"dredge",NA,NA,NA
"96","id_Ben",36.9623473,-7.8689931,"2017-03-10 06:41:25",109,7.55939769744873,"pots","travel","travel","travel"
"97","id_Ben",36.962314,-7.868696,"2017-03-10 06:41:32",88,7.01944065093994,"pots","travel","travel","travel"
"98","id_Ala",37.0684101,-8.1244233,"2017-03-10 06:41:52",303,5.39956998825073,"dredge",NA,NA,NA
"99","id_Ben",36.9623623,-7.8675126,"2017-03-10 06:42:02",80,7.01944065093994,"pots","travel","travel","travel"
"100","id_Ala",37.0690108,-8.1251506,"2017-03-10 06:42:21",323,6.47948360443115,"dredge",NA,NA,NA
"101","id_Ben",36.9626318,-7.8663113,"2017-03-10 06:42:32",72,6.47948360443115,"pots","travel","travel","travel"
"102","id_Ben",36.9627425,-7.8660081,"2017-03-10 06:42:40",50,7.01944065093994,"pots","travel","travel","travel"
"103","id_Ala",37.0695788,-8.1258575,"2017-03-10 06:42:51",319,6.47948360443115,"dredge",NA,NA,NA
"104","id_Ben",36.9632888,-7.8649825,"2017-03-10 06:43:10",57,6.47948360443115,"pots","travel","travel","travel"
"105","id_Ala",37.070211,-8.1265061,"2017-03-10 06:43:21",331,5.39956998825073,"dredge",NA,NA,NA
"106","id_Ben",36.963758,-7.8639196,"2017-03-10 06:43:40",61,7.01944065093994,"pots","travel","travel","travel"
"107","id_Ala",37.0709111,-8.1271416,"2017-03-10 06:43:51",329,5.39956998825073,"dredge",NA,NA,NA
"108","id_Ben",36.9640426,-7.8627005,"2017-03-10 06:44:09",82,7.01944065093994,"pots","travel","travel","travel"
"109","id_Ala",37.0714753,-8.1275873,"2017-03-10 06:44:17",308,3.23974180221558,"dredge",NA,NA,NA
"110","id_Ala",37.0714978,-8.1276418,"2017-03-10 06:44:20",286,3.23974180221558,"dredge",NA,NA,NA
"111","id_Ala",37.0715375,-8.1277135,"2017-03-10 06:44:23",312,3.77969884872437,"dredge",NA,NA,NA
"112","id_Ala",37.0715866,-8.1278478,"2017-03-10 06:44:30",289,3.23974180221558,"dredge",NA,NA,NA
"113","id_Ala",37.0715953,-8.1278801,"2017-03-10 06:44:32",266,3.23974180221558,"dredge",NA,NA,NA
"114","id_Ala",37.0716033,-8.128017,"2017-03-10 06:44:37",289,4.85961294174194,"dredge",NA,NA,NA
"115","id_Ben",36.9641325,-7.8614266,"2017-03-10 06:44:39",87,6.47948360443115,"pots","travel","travel","travel"
"116","id_Ben",36.9642376,-7.8606295,"2017-03-10 06:44:58",65,7.01944065093994,"pots","travel","travel","travel"
"117","id_Ala",37.0718666,-8.1289061,"2017-03-10 06:45:07",289,5.39956998825073,"dredge",NA,NA,NA
"118","id_Ala",37.0719918,-8.129218,"2017-03-10 06:45:18",309,4.85961294174194,"dredge",NA,NA,NA
"119","id_Ala",37.0721618,-8.1294123,"2017-03-10 06:45:27",329,4.85961294174194,"dredge",NA,NA,NA
"120","id_Ben",36.9646131,-7.8594903,"2017-03-10 06:45:28",69,7.01944065093994,"pots","travel","travel","travel"
"121","id_Ala",37.0725238,-8.129751,"2017-03-10 06:45:45",308,5.93952703475952,"dredge",NA,NA,NA
"122","id_Ben",36.96482,-7.8586531,"2017-03-10 06:45:48",91,7.01944065093994,"pots","travel","travel","travel"
"123","id_Ala",37.0727166,-8.1301155,"2017-03-10 06:45:59",285,5.39956998825073,"dredge",NA,NA,NA
"124","id_Ala",37.0727805,-8.1305,"2017-03-10 06:46:12",265,4.85961294174194,"dredge",NA,NA,NA
"125","id_Ala",37.0727828,-8.1305859,"2017-03-10 06:46:15",290,5.39956998825073,"dredge",NA,NA,NA
"126","id_Ben",36.9648868,-7.8574018,"2017-03-10 06:46:18",84,7.01944065093994,"pots","travel","travel","travel"
"127","id_Ala",37.072912,-8.1310605,"2017-03-10 06:46:31",268,4.31965589523315,"dredge",NA,NA,NA
"128","id_Ala",37.0729541,-8.1314178,"2017-03-10 06:46:43",289,5.39956998825073,"dredge",NA,NA,NA
"129","id_Ben",36.9650385,-7.8561653,"2017-03-10 06:46:48",78,7.01944065093994,"pots","travel","travel","travel"
"130","id_Ala",37.0731636,-8.1321945,"2017-03-10 06:47:08",269,5.39956998825073,"dredge",NA,NA,NA
"131","id_Ala",37.0731863,-8.1323523,"2017-03-10 06:47:13",300,5.39956998825073,"dredge",NA,NA,NA
"132","id_Ben",36.9652516,-7.8549408,"2017-03-10 06:47:18",80,7.01944065093994,"pots","travel","travel","travel"
"133","id_Ala",37.0735093,-8.1331978,"2017-03-10 06:47:43",301,5.39956998825073,"dredge",NA,NA,NA
"134","id_Ben",36.9653684,-7.853739,"2017-03-10 06:47:48",89,7.01944065093994,"pots","travel","travel","travel"
"135","id_Ala",37.0737915,-8.1341046,"2017-03-10 06:48:14",289,5.39956998825073,"dredge",NA,NA,NA
"136","id_Ben",36.9655003,-7.852504,"2017-03-10 06:48:18",71,7.01944065093994,"pots","travel","travel","travel"
"137","id_Ala",37.0740495,-8.1350086,"2017-03-10 06:48:44",289,5.39956998825073,"dredge",NA,NA,NA
"138","id_Ben",36.9657143,-7.8513315,"2017-03-10 06:48:48",78,7.01944065093994,"pots","travel","travel","travel"
"139","id_Ala",37.074332,-8.1358866,"2017-03-10 06:49:14",296,5.39956998825073,"dredge",NA,NA,NA
"140","id_Ben",36.9658985,-7.8500775,"2017-03-10 06:49:18",73,7.01944065093994,"pots","travel","travel","travel"
"141","id_Ben",36.9662761,-7.8491091,"2017-03-10 06:49:44",53,6.47948360443115,"pots","travel","travel","travel"
"142","id_Ala",37.074604,-8.1368235,"2017-03-10 06:49:44",299,5.39956998825073,"dredge",NA,NA,NA
"143","id_Ben",36.9668028,-7.8480738,"2017-03-10 06:50:14",58,7.01944065093994,"pots","travel","travel","travel"
"144","id_Ala",37.0749338,-8.1377578,"2017-03-10 06:50:14",293,5.39956998825073,"dredge",NA,NA,NA
"145","id_Ben",36.9672913,-7.846993,"2017-03-10 06:50:44",67,7.01944065093994,"pots","travel","travel","travel"
"146","id_Ala",37.0752196,-8.1387321,"2017-03-10 06:50:44",292,5.93952703475952,"dredge",NA,NA,NA
"147","id_Ben",36.967709,-7.8461931,"2017-03-10 06:51:07",47,6.47948360443115,"pots","travel","travel","travel"
"148","id_Ala",37.075474,-8.1396806,"2017-03-10 06:51:14",285,5.39956998825073,"dredge",NA,NA,NA
"149","id_Ben",36.9682228,-7.845179,"2017-03-10 06:51:36",67,6.47948360443115,"pots","travel","travel","travel"
"150","id_Ala",37.0757258,-8.1406595,"2017-03-10 06:51:44",290,6.47948360443115,"dredge",NA,NA,NA
"151","id_Ben",36.9683555,-7.8448575,"2017-03-10 06:51:45",45,7.01944065093994,"pots","travel","travel","travel"
"152","id_Ben",36.9687623,-7.8441041,"2017-03-10 06:52:07",65,6.47948360443115,"pots","travel","travel","travel"
"153","id_Ala",37.0759566,-8.1417113,"2017-03-10 06:52:14",295,5.93952703475952,"dredge",NA,NA,NA
"154","id_Ala",37.0762438,-8.1422638,"2017-03-10 06:52:34",316,5.39956998825073,"dredge",NA,NA,NA
"155","id_Ben",36.969289,-7.8430623,"2017-03-10 06:52:37",64,7.01944065093994,"pots","travel","travel","travel"
"156","id_Ala",37.0764291,-8.142561,"2017-03-10 06:52:45",295,5.39956998825073,"dredge",NA,NA,NA
"157","id_Ben",36.9697658,-7.8419886,"2017-03-10 06:53:07",64,6.47948360443115,"pots","travel","travel","travel"
"158","id_Ala",37.0768023,-8.1434993,"2017-03-10 06:53:15",289,5.93952703475952,"dredge",NA,NA,NA
"159","id_Ben",36.9701858,-7.8411856,"2017-03-10 06:53:30",43,7.01944065093994,"pots","travel","travel","travel"
"160","id_Ala",37.0770921,-8.1445656,"2017-03-10 06:53:45",286,5.39956998825073,"dredge",NA,NA,NA
"161","id_Ben",36.970827,-7.840251,"2017-03-10 06:54:00",46,7.01944065093994,"pots","travel","travel","travel"
"162","id_Ala",37.0773648,-8.1455696,"2017-03-10 06:54:15",280,5.93952703475952,"dredge",NA,NA,NA
"163","id_Ben",36.9714578,-7.8392905,"2017-03-10 06:54:30",49,6.47948360443115,"pots","travel","travel","travel"
"164","id_Ala",37.0775886,-8.1466108,"2017-03-10 06:54:45",292,6.47948360443115,"dredge",NA,NA,NA
"165","id_Ben",36.9720391,-7.8382963,"2017-03-10 06:55:00",55,7.01944065093994,"pots","travel","travel","travel"
"166","id_Ala",37.0778856,-8.1477013,"2017-03-10 06:55:15",292,6.47948360443115,"dredge",NA,NA,NA
"167","id_Ben",36.972586,-7.8372401,"2017-03-10 06:55:30",58,7.01944065093994,"pots","travel","travel","travel"
"168","id_Ala",37.0782606,-8.148703,"2017-03-10 06:55:45",304,6.47948360443115,"dredge",NA,NA,NA
"169","id_Ben",36.9731265,-7.8361813,"2017-03-10 06:56:00",53,6.47948360443115,"pots","travel","travel","travel"
"170","id_Ala",37.078705,-8.1495178,"2017-03-10 06:56:13",284,5.39956998825073,"dredge",NA,NA,NA
"171","id_Ben",36.9737266,-7.8351805,"2017-03-10 06:56:30",51,7.01944065093994,"pots","travel","travel","travel"
"172","id_Ala",37.0789191,-8.150572,"2017-03-10 06:56:43",288,5.39956998825073,"dredge",NA,NA,NA
"173","id_Ben",36.9742644,-7.8341593,"2017-03-10 06:57:00",54,6.47948360443115,"pots","travel","travel","travel"
"174","id_Ala",37.0791856,-8.1516761,"2017-03-10 06:57:13",286,5.93952703475952,"dredge",NA,NA,NA
"175","id_Ben",36.9748414,-7.833066,"2017-03-10 06:57:30",56,7.55939769744873,"pots","travel","travel","travel"
"176","id_Ala",37.0794651,-8.1526951,"2017-03-10 06:57:43",283,5.39956998825073,"dredge",NA,NA,NA
"177","id_Ben",36.9754198,-7.8320158,"2017-03-10 06:58:00",53,7.01944065093994,"pots","travel","travel","travel"
"178","id_Ala",37.0797981,-8.1537413,"2017-03-10 06:58:13",294,5.93952703475952,"dredge",NA,NA,NA
"179","id_Ben",36.9759058,-7.8308973,"2017-03-10 06:58:30",63,7.01944065093994,"pots","travel","travel","travel"
"180","id_Ala",37.0801611,-8.15482,"2017-03-10 06:58:44",294,6.47948360443115,"dredge",NA,NA,NA
"181","id_Ben",36.976429,-7.829781,"2017-03-10 06:59:00",62,7.01944065093994,"pots","travel","travel","travel"
"182","id_Ala",37.0805761,-8.1557479,"2017-03-10 06:59:14",295,5.93952703475952,"dredge",NA,NA,NA
"183","id_Ben",36.9769501,-7.8286668,"2017-03-10 06:59:30",49,7.01944065093994,"pots","travel","travel","travel"
"184","id_Ala",37.0809856,-8.1567251,"2017-03-10 06:59:44",290,7.01944065093994,"dredge",NA,NA,NA
"185","id_Ala",37.081028,-8.1568923,"2017-03-10 06:59:49",262,5.39956998825073,"dredge",NA,NA,NA
"186","id_Ala",37.0810326,-8.1570734,"2017-03-10 06:59:54",285,5.93952703475952,"dredge",NA,NA,NA
"187","id_Ben",36.9775383,-7.8276055,"2017-03-10 07:00:00",66,7.55939769744873,"pots","travel","travel","travel"
"188","id_Ala",37.0812303,-8.1581338,"2017-03-10 07:00:24",293,5.93952703475952,"dredge",NA,NA,NA
"189","id_Ben",36.9778708,-7.8264368,"2017-03-10 07:00:30",71,7.55939769744873,"pots","travel","travel","travel"
"190","id_Ala",37.0815738,-8.1591098,"2017-03-10 07:00:54",293,5.39956998825073,"dredge",NA,NA,NA
"191","id_Ben",36.9782883,-7.8252458,"2017-03-10 07:01:00",67,7.55939769744873,"pots","travel","travel","travel"
"192","id_Ala",37.0819163,-8.1601748,"2017-03-10 07:01:25",281,6.47948360443115,"dredge",NA,NA,NA
"193","id_Ben",36.978737,-7.8240653,"2017-03-10 07:01:30",63,7.01944065093994,"pots","travel","travel","travel"
"194","id_Ala",37.082198,-8.1612573,"2017-03-10 07:01:55",287,6.47948360443115,"dredge",NA,NA,NA
"195","id_Ben",36.9790211,-7.8228815,"2017-03-10 07:02:00",75,7.01944065093994,"pots","travel","travel","travel"
"196","id_Ala",37.0824961,-8.1622766,"2017-03-10 07:02:26",296,5.93952703475952,"dredge",NA,NA,NA
"197","id_Ben",36.9793373,-7.8216211,"2017-03-10 07:02:30",68,7.01944065093994,"pots","travel","travel","travel"
"198","id_Ala",37.0827201,-8.1630601,"2017-03-10 07:02:49",275,4.85961294174194,"dredge",NA,NA,NA
"199","id_Ala",37.0827991,-8.1633363,"2017-03-10 07:02:57",297,5.93952703475952,"dredge",NA,NA,NA
"200","id_Ben",36.9797066,-7.8203685,"2017-03-10 07:03:01",61,7.55939769744873,"pots","travel","travel","travel"
"201","id_Ala",37.0831773,-8.1643783,"2017-03-10 07:03:28",280,5.39956998825073,"dredge",NA,NA,NA
"202","id_Ben",36.9802021,-7.8192526,"2017-03-10 07:03:31",48,7.01944065093994,"pots","travel","travel","travel"
"203","id_Ala",37.083203,-8.1644665,"2017-03-10 07:03:31",300,5.39956998825073,"dredge",NA,NA,NA
"204","id_Ala",37.0833524,-8.1648533,"2017-03-10 07:03:46",280,3.77969884872437,"dredge",NA,NA,NA
"205","id_Ala",37.0833586,-8.1649613,"2017-03-10 07:03:50",258,3.77969884872437,"dredge",NA,NA,NA
"206","id_Ala",37.0833526,-8.1651508,"2017-03-10 07:03:57",279,4.31965589523315,"dredge",NA,NA,NA
"207","id_Ben",36.9808305,-7.8182318,"2017-03-10 07:04:01",55,7.01944065093994,"pots","travel","travel","travel"
"208","id_Ala",37.0833978,-8.1653578,"2017-03-10 07:04:06",302,3.77969884872437,"dredge",NA,NA,NA
"209","id_Ben",36.9809605,-7.8179086,"2017-03-10 07:04:10",79,6.47948360443115,"pots","travel","travel","travel"
"210","id_Ben",36.9809631,-7.8176865,"2017-03-10 07:04:16",103,5.93952703475952,"pots","travel","travel","travel"
"211","id_Ben",36.9808428,-7.8170496,"2017-03-10 07:04:35",78,5.39956998825073,"pots","fish","hauling","fish.1"
"212","id_Ala",37.0837038,-8.1661335,"2017-03-10 07:04:36",306,4.85961294174194,"dredge",NA,NA,NA
"213","id_Ben",36.9808923,-7.8168685,"2017-03-10 07:04:41",56,4.85961294174194,"pots","fish","hauling","fish.1"
"214","id_Ben",36.9809415,-7.8168133,"2017-03-10 07:04:44",33,3.77969884872437,"pots","fish","hauling","fish.1"
"215","id_Ala",37.0839519,-8.1664853,"2017-03-10 07:04:52",286,3.77969884872437,"dredge",NA,NA,NA
"216","id_Ben",36.9810846,-7.816816,"2017-03-10 07:04:56",326,3.23974180221558,"pots","fish","hauling","fish.1"
"217","id_Ben",36.9811901,-7.8168895,"2017-03-10 07:05:05",348,3.23974180221558,"pots","fish","hauling","fish.1"
"218","id_Ben",36.9812676,-7.8168793,"2017-03-10 07:05:10",19,3.23974180221558,"pots","fish","hauling","fish.1"
"219","id_Ala",37.0839283,-8.166836,"2017-03-10 07:05:22",292,2.15982794761658,"dredge",NA,NA,NA
"220","id_Ala",37.0839488,-8.1668753,"2017-03-10 07:05:25",316,3.23974180221558,"dredge",NA,NA,NA
"221","id_Ben",36.9815276,-7.8168236,"2017-03-10 07:05:33",326,3.23974180221558,"pots","fish","hauling","fish.1"
"222","id_Ben",36.9816988,-7.816954,"2017-03-10 07:05:47",348,3.23974180221558,"pots","fish","hauling","fish.1"
"223","id_Ala",37.0840923,-8.1670766,"2017-03-10 07:05:55",259,1.61987090110779,"dredge",NA,NA,NA
"224","id_Ben",36.9820483,-7.8168215,"2017-03-10 07:06:17",22,2.69978499412537,"pots","fish","hauling","fish.1"
"225","id_Ala",37.0841785,-8.167257,"2017-03-10 07:06:26",303,1.07991397380829,"dredge",NA,NA,NA
"226","id_Ben",36.9821361,-7.8165546,"2017-03-10 07:06:40",149,3.23974180221558,"pots","fish","hauling","fish.1"
"227","id_Ben",36.9820601,-7.8165153,"2017-03-10 07:06:45",172,3.23974180221558,"pots","fish","hauling","fish.1"
"228","id_Ben",36.982,-7.8165221,"2017-03-10 07:06:49",199,3.23974180221558,"pots","fish","hauling","fish.1"
"229","id_Ala",37.0843365,-8.1676398,"2017-03-10 07:06:56",290,2.15982794761658,"dredge",NA,NA,NA
"230","id_Ben",36.9817266,-7.8167831,"2017-03-10 07:07:19",231,1.07991397380829,"pots","fish","hauling","fish.1"
"231","id_Ala",37.0845005,-8.1681868,"2017-03-10 07:07:26",281,3.23974180221558,"dredge",NA,NA,NA
"232","id_Ala",37.0845156,-8.1685306,"2017-03-10 07:07:43",258,3.77969884872437,"dredge",NA,NA,NA
