"vessel_id","lat","lon","time","bearing","speed","gear","fish.val","fish.val.full","fish.event"
"id_Ben",37.0234436,-7.834324,2017-03-10 06:06:01,194,6.47948360443115,"pots","travel","travel","travel"
"id_Ben",37.0228755,-7.83461,2017-03-10 06:06:21,214,6.47948360443115,"pots","travel","travel","travel"
"id_Ben",37.0222218,-7.8354783,2017-03-10 06:06:51,233,7.01944065093994,"pots","travel","travel","travel"
"id_Ben",37.0216803,-7.8365075,2017-03-10 06:07:21,238,7.01944065093994,"pots","travel","travel","travel"
"id_Ben",37.0210865,-7.8376271,2017-03-10 06:07:51,232,7.01944065093994,"pots","travel","travel","travel"
"id_Ben",37.0203325,-7.8384905,2017-03-10 06:08:21,217,7.01944065093994,"pots","travel","travel","travel"
"id_Ben",37.0194638,-7.8391841,2017-03-10 06:08:51,210,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",37.0185628,-7.8400193,2017-03-10 06:09:21,217,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",37.0181098,-7.840546,2017-03-10 06:09:38,240,7.01944065093994,"pots","travel","travel","travel"
"id_Ben",37.0180445,-7.840791,2017-03-10 06:09:44,261,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",37.0179961,-7.8421398,2017-03-10 06:10:14,263,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0177585,-7.8434365,2017-03-10 06:10:44,251,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0173514,-7.844831,2017-03-10 06:11:14,247,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0169008,-7.8461735,2017-03-10 06:11:44,249,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0165201,-7.8474883,2017-03-10 06:12:14,247,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.016093,-7.8488586,2017-03-10 06:12:44,247,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0156181,-7.850123,2017-03-10 06:13:14,247,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0151951,-7.8513893,2017-03-10 06:13:44,248,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0147755,-7.8527628,2017-03-10 06:14:14,245,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",37.0141975,-7.854005,2017-03-10 06:14:44,238,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0135898,-7.8552191,2017-03-10 06:15:14,234,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0128526,-7.8563411,2017-03-10 06:15:45,234,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0121563,-7.8575205,2017-03-10 06:16:15,228,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0113971,-7.85857,2017-03-10 06:16:45,223,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0105721,-7.859464,2017-03-10 06:17:15,214,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0095685,-7.8602771,2017-03-10 06:17:45,209,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0084701,-7.8606578,2017-03-10 06:18:15,189,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.007357,-7.860703,2017-03-10 06:18:45,180,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.006179,-7.8606856,2017-03-10 06:19:15,176,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0050258,-7.8605988,2017-03-10 06:19:45,178,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0038715,-7.8604716,2017-03-10 06:20:15,173,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0028118,-7.8601511,2017-03-10 06:20:45,158,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0017473,-7.8595405,2017-03-10 06:21:15,149,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0008314,-7.8586721,2017-03-10 06:21:45,138,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",37.0001013,-7.8576928,2017-03-10 06:22:15,130,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9993551,-7.8565426,2017-03-10 06:22:45,127,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9986871,-7.8553878,2017-03-10 06:23:15,129,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.998061,-7.8543118,2017-03-10 06:23:45,119,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9974085,-7.8531716,2017-03-10 06:24:15,135,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",36.9967766,-7.852577,2017-03-10 06:24:36,158,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",36.9957181,-7.8522206,2017-03-10 06:25:06,171,7.55939769744873,"pots","travel","travel","travel"
"id_Ben",36.9946156,-7.8521631,2017-03-10 06:25:36,184,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9934446,-7.8524605,2017-03-10 06:26:06,195,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9924133,-7.8531043,2017-03-10 06:26:36,213,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9914878,-7.8539305,2017-03-10 06:27:06,203,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9903893,-7.8546568,2017-03-10 06:27:36,208,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9894296,-7.855507,2017-03-10 06:28:06,216,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.988532,-7.856457,2017-03-10 06:28:36,218,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.987594,-7.8573056,2017-03-10 06:29:07,216,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9866105,-7.8582041,2017-03-10 06:29:38,216,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9856655,-7.8591421,2017-03-10 06:30:08,216,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9847481,-7.8599451,2017-03-10 06:30:38,216,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9837824,-7.8608618,2017-03-10 06:31:08,218,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9828746,-7.8617758,2017-03-10 06:31:38,220,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9820133,-7.8626955,2017-03-10 06:32:08,220,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9810871,-7.8636911,2017-03-10 06:32:38,219,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9802415,-7.8647241,2017-03-10 06:33:08,227,8.09935474395752,"pots","travel","travel","travel"
"id_Ben",36.9794523,-7.865863,2017-03-10 06:33:38,225,8.63931179046631,"pots","travel","travel","travel"
"id_Ben",36.9785893,-7.8668638,2017-03-10 06:34:08,218,8.63931179046631,"pots","travel","travel","travel"
"id_Ala",37.0651765,-8.1098595,2017-03-10 06:34:13,169,4.31965589523315,"dredge",NA,NA,NA
